1e-06 0 0 
0 1e-06 0 
1e-06 1e-06 0 
0 1e-06 1e-06 
0 0 9.99999e-07 
0 0 1e-06 
0 1e-06 1e-06 
1e-06 0 1e-06 
1e-06 0 1e-06 
1e-06 1e-06 0 
1e-06 1e-06 2e-06 
2e-06 9.99999e-07 1e-06 
2e-06 1e-06 1e-06 
1e-06 1e-06 9.99999e-07 
2e-06 1e-06 2e-06 
2e-06 9.99999e-07 2e-06 
1e-06 2e-06 1e-06 
2e-06 2e-06 2e-06 
2e-06 1e-06 2e-06 
2e-06 2e-06 2e-06 
2e-06 3e-06 2e-06 
2e-06 3e-06 2e-06 
3e-06 3e-06 3e-06 
2e-06 3e-06 3e-06 
3e-06 4e-06 4e-06 
4e-06 4e-06 3e-06 
4e-06 4e-06 3e-06 
4e-06 3e-06 3e-06 
5e-06 4e-06 4e-06 
4e-06 4e-06 4e-06 
5e-06 4e-06 4e-06 
8e-06 8e-06 7e-06 
7e-06 6e-06 5e-06 
1e-05 9e-06 8e-06 
7e-06 6e-06 6e-06 
7e-06 6e-06 6e-06 
7e-06 7e-06 6e-06 
1.1e-05 1e-05 9e-06 
1.1e-05 7e-06 6e-06 
9e-06 7e-06 5e-06 
9e-06 9e-06 7e-06 
1e-05 8e-06 8e-06 
9e-06 8e-06 7e-06 
9e-06 8e-06 8e-06 
1.1e-05 1e-05 8e-06 
1.1e-05 9e-06 9e-06 
1e-05 9e-06 8e-06 
1.3e-05 1.2e-05 9e-06 
1.2e-05 1.1e-05 1e-05 
1.3e-05 1.3e-05 1e-05 
1.3e-05 1.2e-05 1e-05 
1.3e-05 1.2e-05 1.1e-05 
1.4e-05 1.2e-05 9e-06 
1.5e-05 1.4e-05 1.1e-05 
1.5e-05 1.2e-05 1e-05 
1.5e-05 1.4e-05 1.2e-05 
1.6e-05 1.3e-05 1.1e-05 
1.6e-05 1.4e-05 1.2e-05 
1.7e-05 1.5e-05 1.3e-05 
1.7e-05 1.5e-05 1.3e-05 
1.8e-05 1.5e-05 1.3e-05 
1.8e-05 1.4e-05 1.3e-05 
1.9e-05 1.5e-05 1.4e-05 
1.9e-05 1.7e-05 1.4e-05 
1.9e-05 1.7e-05 1.5e-05 
2.1e-05 1.7e-05 1.5e-05 
2.1e-05 1.7e-05 1.6e-05 
2.1e-05 1.7e-05 1.6e-05 
2.2e-05 1.8e-05 1.7e-05 
2.5e-05 2.2e-05 1.7e-05 
2.4e-05 2e-05 1.7e-05 
2.3e-05 2.1e-05 1.8e-05 
2.4e-05 2e-05 1.8e-05 
2.5e-05 1.9e-05 1.9e-05 
2.5e-05 2.1e-05 2e-05 
2.6e-05 2.1e-05 2e-05 
2.6e-05 2.1e-05 2e-05 
2.7e-05 2.6e-05 2e-05 
2.7e-05 2.4e-05 2.1e-05 
3e-05 2.8e-05 2.1e-05 
2.9e-05 2.6e-05 2.3e-05 
2.9e-05 2.5e-05 2.2e-05 
3e-05 2.6e-05 2.3e-05 
3e-05 2.5e-05 2.4e-05 
3.1e-05 2.6e-05 2.3e-05 
3.2e-05 2.8e-05 2.4e-05 
3.3e-05 2.8e-05 2.5e-05 
3.5e-05 3.2e-05 2.5e-05 
3.5e-05 3e-05 2.6e-05 
3.6e-05 0.00016 2.6e-05 
3.9e-05 3.4e-05 2.6e-05 
6.6e-05 3.1e-05 2.7e-05 
3.7e-05 3.1e-05 2.7e-05 
3.8e-05 3.5e-05 2.8e-05 
3.9e-05 3.3e-05 2.9e-05 
3.8e-05 3.3e-05 2.9e-05 
4e-05 3.3e-05 2.9e-05 
4e-05 3.4e-05 3e-05 
4.1e-05 3.4e-05 3e-05 
4.1e-05 3.5e-05 3.1e-05 
4.7e-05 4.2e-05 3.2e-05 
4.5e-05 3.9e-05 3.2e-05 
4.3e-05 3.7e-05 3.3e-05 
4.3e-05 3.7e-05 3.3e-05 
5.1e-05 4.4e-05 3.4e-05 
5e-05 4.1e-05 3.5e-05 
4.8e-05 4.1e-05 3.5e-05 
4.8e-05 4.1e-05 3.5e-05 
6.9e-05 4.6e-05 3.7e-05 
7.1e-05 4.3e-05 3.7e-05 
5e-05 4.2e-05 3.8e-05 
5.2e-05 4.2e-05 3.7e-05 
5.2e-05 4.6e-05 3.9e-05 
5.2e-05 4.5e-05 3.9e-05 
5.6e-05 4.8e-05 4e-05 
5.6e-05 4.9e-05 4.1e-05 
5.6e-05 4.6e-05 4.1e-05 
6.2e-05 5.6e-05 4.1e-05 
6.2e-05 5.7e-05 4.2e-05 
6.1e-05 6.7e-05 4.4e-05 
5.9e-05 5.1e-05 4.4e-05 
6e-05 5e-05 4.5e-05 
6.1e-05 5e-05 4.4e-05 
6.4e-05 5.9e-05 4.5e-05 
6.3e-05 5.8e-05 4.7e-05 
6.2e-05 5.7e-05 4.7e-05 
6.3e-05 5.6e-05 4.7e-05 
6.5e-05 5.7e-05 4.8e-05 
6.5e-05 5.6e-05 4.9e-05 
6.8e-05 6.2e-05 5e-05 
7.4e-05 6.9e-05 5e-05 
0.000104 0.000122 7.2e-05 
7.6e-05 7.1e-05 5.1e-05 
7.2e-05 6.5e-05 5.3e-05 
0.000109 9.9e-05 5.4e-05 
7.9e-05 7.3e-05 5.4e-05 
0.000152 7.4e-05 5.5e-05 
8.2e-05 7.7e-05 5.5e-05 
7.9e-05 7.4e-05 5.6e-05 
7.7e-05 7e-05 5.7e-05 
8.5e-05 8.1e-05 5.7e-05 
8e-05 7.5e-05 5.8e-05 
8.6e-05 8.2e-05 5.9e-05 
8.7e-05 8.5e-05 6e-05 
0.000316 8.1e-05 6e-05 
8.4e-05 8.2e-05 6.1e-05 
9.1e-05 8.8e-05 6.2e-05 
9.1e-05 8.9e-05 6.2e-05 
8.8e-05 8.2e-05 6.4e-05 
8.9e-05 8.4e-05 6.5e-05 
8.8e-05 8.2e-05 6.5e-05 
9.3e-05 9e-05 6.7e-05 
9e-05 8.5e-05 6.6e-05 
9.4e-05 8.8e-05 6.9e-05 
9.4e-05 8.5e-05 6.9e-05 
0.000102 9.6e-05 6.9e-05 
9.8e-05 9.1e-05 7e-05 
9.9e-05 9.1e-05 7.2e-05 
0.000103 9.7e-05 7.1e-05 
0.0001 9.2e-05 7.2e-05 
0.000109 0.000102 7.3e-05 
0.000104 0.000144 7.5e-05 
0.000108 9.6e-05 7.5e-05 
0.000112 0.000105 7.5e-05 
0.000107 0.000101 7.6e-05 
0.000115 0.000108 7.7e-05 
0.000111 0.000103 7.9e-05 
0.000119 0.000113 0.000154 
0.000133 0.000105 8e-05 
0.000198 0.000142 0.000167 
0.000116 0.000137 8.2e-05 
0.000367 0.000119 8.2e-05 
0.000124 0.000121 8.4e-05 
0.00012 0.000185 8.9e-05 
0.000118 0.000116 8.6e-05 
0.000133 0.000114 8.6e-05 
0.00013 0.000124 8.7e-05 
0.000132 0.000118 8.8e-05 
0.000132 0.000126 9e-05 
0.00018 0.00012 9e-05 
0.000127 0.000129 9.1e-05 
0.000129 0.000129 9.2e-05 
0.000138 0.000131 9.2e-05 
0.000134 0.000125 9.3e-05 
0.000142 0.000134 9.4e-05 
0.000141 0.000136 9.5e-05 
0.000143 0.00013 9.7e-05 
0.000147 0.000138 9.7e-05 
0.000146 0.000155 9.8e-05 
0.000141 0.000132 0.000147 
0.00019 0.000142 0.000123 
0.000151 0.000145 0.000101 
0.000171 0.00018 0.000102 
0.000149 0.000292 0.000103 
0.000153 0.000141 0.000105 
0.000157 0.000189 0.00023 
0.000154 0.000145 0.000106 
0.000158 0.000284 0.000134 
0.000194 0.000154 0.000108 
0.000158 0.00015 0.00011 
0.000228 0.000216 0.000111 
0.000239 0.00024 0.000156 
0.000168 0.000209 0.000111 
0.000169 0.000163 0.000114 
0.000187 0.000213 0.000115 
0.000172 0.000167 0.000115 
0.000175 0.000182 0.000162 
0.00017 0.000162 0.000118 
0.000178 0.000186 0.000168 
0.000179 0.000213 0.000119 
0.000176 0.000167 0.000121 
0.000174 0.000162 0.000121 
0.000175 0.000163 0.000123 
0.000196 0.000176 0.000124 
0.000185 0.000179 0.000125 
0.000368 0.000199 0.000168 
0.000191 0.000183 0.000127 
0.000191 0.000184 0.000127 
0.000205 0.000187 0.000186 
0.000195 0.000205 0.00013 
0.000197 0.000188 0.000132 
0.000199 0.000192 0.000133 
0.000248 0.000203 0.000134 
0.000203 0.000193 0.000135 
0.0002 0.000189 0.000136 
0.000205 0.000197 0.000137 
0.000257 0.000198 0.000138 
0.000203 0.000196 0.000141 
0.000202 0.000195 0.000141 
0.000212 0.000203 0.000141 
0.000205 0.000197 0.000143 
0.000214 0.000206 0.000262 
0.000211 0.000201 0.000146 
0.00021 0.000198 0.000146 
0.000219 0.000226 0.000147 
0.000215 0.000263 0.00015 
0.000323 0.0003 0.000273 
0.00022 0.000208 0.000152 
0.000228 0.00022 0.000152 
0.000221 0.000212 0.000154 
0.00022 0.000212 0.000156 
0.000232 0.000238 0.000156 
0.000226 0.000265 0.000157 
0.000249 0.000226 0.000158 
0.000229 0.00028 0.00016 
0.000326 0.000261 0.00016 
0.000241 0.000231 0.000162 
0.000389 0.000227 0.000164 
0.000244 0.000236 0.000164 
0.000242 0.000225 0.000168 
0.000248 0.000236 0.000166 
0.000249 0.000238 0.000167 
0.000252 0.00024 0.000169 
0.000254 0.000241 0.000173 
0.00031 0.000241 0.000171 
0.000258 0.00026 0.00022 
0.00026 0.000272 0.000175 
0.000269 0.000239 0.000227 
0.000369 0.000303 0.000177 
0.000268 0.000249 0.000177 
0.000268 0.000252 0.000261 
0.000426 0.000353 0.000253 
0.000272 0.000312 0.000194 
0.000273 0.000258 0.000183 
0.000275 0.000259 0.000186 
0.000317 0.000261 0.000186 
0.00028 0.00026 0.000188 
0.000276 0.000256 0.000189 
0.000403 0.000372 0.000267 
0.000286 0.000263 0.000192 
0.000286 0.000269 0.000194 
0.000289 0.000272 0.000204 
0.000291 0.000273 0.000196 
0.0003 0.000269 0.000198 
0.000296 0.000277 0.0002 
0.00038 0.000652 0.000342 
0.000309 0.000358 0.000342 
0.000392 0.000297 0.000219 
0.000308 0.00032 0.000205 
0.000318 0.000277 0.000206 
0.000317 0.00028 0.000207 
0.000305 0.000317 0.000208 
0.000311 0.000291 0.00021 
0.000302 0.000287 0.000212 
0.000406 0.000373 0.000213 
0.000322 0.00029 0.000215 
0.000313 0.000287 0.000255 
0.000315 0.000291 0.000336 
0.000381 0.000323 0.000237 
0.000329 0.000304 0.000219 
0.000321 0.000327 0.000222 
0.000329 0.000305 0.000278 
0.000331 0.00031 0.000225 
0.000328 0.000309 0.000235 
0.000335 0.000306 0.000227 
0.000334 0.000311 0.000229 
0.000384 0.000308 0.00024 
0.000339 0.000315 0.000237 
0.000364 0.000315 0.000248 
0.000344 0.000319 0.000294 
0.000348 0.000331 0.000252 
0.000349 0.000322 0.000238 
0.000347 0.000321 0.000239 
0.000353 0.000386 0.000251 
0.000359 0.000333 0.000244 
0.000359 0.000368 0.000243 
0.000403 0.000332 0.000254 
0.000364 0.000393 0.000257 
0.000366 0.000394 0.000275 
0.00037 0.000348 0.000251 
0.000371 0.000344 0.000389 
0.000371 0.000349 0.000298 
0.000373 0.000342 0.000253 
0.000433 0.000343 0.000256 
0.000377 0.000368 0.000257 
0.000452 0.000358 0.000259 
0.000383 0.000411 0.000259 
0.000403 0.000405 0.000262 
0.000389 0.000362 0.000262 
0.000389 0.00036 0.000265 
0.000447 0.000367 0.000284 
0.000451 0.000365 0.000371 
0.000397 0.000556 0.000271 
0.000401 0.0004 0.000272 
0.000415 0.000394 0.000292 
0.000412 0.000369 0.000275 
0.000406 0.000389 0.000277 
0.000453 0.000368 0.00029 
0.00041 0.000378 0.000286 
0.000412 0.000453 0.000282 
0.00041 0.000378 0.000283 
0.000413 0.000377 0.000284 
0.000415 0.000375 0.000286 
0.000414 0.000451 0.000305 
0.000727 0.000472 0.000288 
0.00044 0.000388 0.000291 
0.000445 0.00045 0.000293 
0.000444 0.000439 0.000294 
0.000428 0.000394 0.000297 
0.000431 0.000399 0.00036 
0.000435 0.000394 0.000313 
0.000437 0.000455 0.000319 
0.00044 0.0004 0.000303 
0.000447 0.000461 0.000305 
0.000463 0.000404 0.000307 
0.000449 0.00041 0.000308 
0.000449 0.000412 0.00031 
0.000526 0.000414 0.000315 
0.000523 0.000431 0.000314 
0.000456 0.000422 0.000316 
0.00058 0.000439 0.000342 
0.000577 0.000421 0.000319 
0.000507 0.000417 0.000321 
0.000456 0.000538 0.00045 
0.000471 0.000424 0.000323 
0.000496 0.000428 0.000399 
0.000493 0.000435 0.000396 
0.000496 0.00043 0.000329 
0.00048 0.000494 0.00033 
0.000483 0.000621 0.000333 
0.00049 0.000441 0.000335 
0.000489 0.000442 0.000337 
0.000551 0.000462 0.000405 
